,country,country_long,name,gppd_idnr,capacity_mw,latitude,longitude,primary_fuel,other_fuel1,other_fuel2,other_fuel3,commissioning_year,owner,source,url,geolocation_source,wepp_id,year_of_capacity_data,generation_gwh_2013,generation_gwh_2014,generation_gwh_2015,generation_gwh_2016,generation_gwh_2017,generation_gwh_2018,generation_gwh_2019,generation_data_source,estimated_generation_gwh_2013,estimated_generation_gwh_2014,estimated_generation_gwh_2015,estimated_generation_gwh_2016,estimated_generation_gwh_2017,estimated_generation_note_2013,estimated_generation_note_2014,estimated_generation_note_2015,estimated_generation_note_2016,estimated_generation_note_2017
370,NGA,Nigeria,Gbarain,WRI1000027,225.0,4.798,5.897,Gas,,,,,Gbarain Generation Company,Nidel Power,https://web.archive.org/web/20131002035726/http:/www.nidelpower.com/main/gbarain,GEODB,,,,,,,,,,,,,,,526.88,NO-ESTIMATION,NO-ESTIMATION,NO-ESTIMATION,NO-ESTIMATION,CAPACITY-FACTOR-V1
371,NGA,Nigeria,Ibadan,WKS0068714,10.0,7.455,3.885,Solar,,,,,,Wiki-Solar,https://www.wiki-solar.org,Wiki-Solar,,,,,,,,,,,16.69,16.25,16.24,16.3,16.89,SOLAR-V1-NO-AGE,SOLAR-V1-NO-AGE,SOLAR-V1-NO-AGE,SOLAR-V1-NO-AGE,SOLAR-V1-NO-AGE
372,NGA,Nigeria,Ibom Power,WRI1000034,190.0,4.5644,7.568,Gas,,,,,,Nidel Power,https://web.archive.org/web/20131002035947/http:/www.nidelpower.com/main/geregu,GEODB,1053623|1063059,,,,,,,,,,,,,,444.92,NO-ESTIMATION,NO-ESTIMATION,NO-ESTIMATION,NO-ESTIMATION,CAPACITY-FACTOR-V1
373,NGA,Nigeria,Ihovbor,WRI1000026,450.0,6.4065,5.6828,Gas,,,,,,Nidel Power,https://web.archive.org/web/20131103223838/http:/www.nidelpower.com/main/ihovbor,GEODB,1064809,,,,,,,,,,,,,,1053.76,NO-ESTIMATION,NO-ESTIMATION,NO-ESTIMATION,NO-ESTIMATION,CAPACITY-FACTOR-V1
374,NGA,Nigeria,Jebba,WRI1000037,540.0,9.138,4.7883,Hydro,,,,,Government of Nigeria,Sarafinchin,http://www.sarafinchin.com/index.php/projects/africa/kainji-and-jebba-dams-niger-river-nigeria/,GEODB,1023941,,,,,,,,,,,,,,1981.84,NO-ESTIMATION,NO-ESTIMATION,NO-ESTIMATION,NO-ESTIMATION,CAPACITY-FACTOR-V1
375,NGA,Nigeria,Kainji,WRI1000036,760.0,9.8641,4.6124,Hydro,,,,,Government of Nigeria,Sarafinchin,http://www.sarafinchin.com/index.php/projects/africa/kainji-and-jebba-dams-niger-river-nigeria/,GEODB,1023942,,,,,,,,,,,,,,2789.25,NO-ESTIMATION,NO-ESTIMATION,NO-ESTIMATION,NO-ESTIMATION,CAPACITY-FACTOR-V1
376,NGA,Nigeria,Olorunsogo II,WRI1000031,750.0,6.8982,3.2041,Gas,,,,,,Nidel Power,https://web.archive.org/web/20131103224542/http:/www.nidelpower.com/main/olorunsogo,WRI,1041400,,,,,,,,,,,,,,1756.28,NO-ESTIMATION,NO-ESTIMATION,NO-ESTIMATION,NO-ESTIMATION,CAPACITY-FACTOR-V1
377,NGA,Nigeria,Omoku,WRI1000029,150.0,5.39,6.6632,Gas,,,,,Sahara Power,Sahara Power,http://www.sahara-group.com/sahara-power-acquires-additional-power-generation-assets.html,GEODB,1064790,,,,,,,,,,,,,,351.25,NO-ESTIMATION,NO-ESTIMATION,NO-ESTIMATION,NO-ESTIMATION,CAPACITY-FACTOR-V1
378,NGA,Nigeria,Omotosho II,WRI1000032,500.0,6.7357,4.7106,Gas,,,,,,Nidel Power,https://web.archive.org/web/20131103224542/http:/www.nidelpower.com/main/olorunsogo,GEODB,1088448,,,,,,,,,,,,,,1170.85,NO-ESTIMATION,NO-ESTIMATION,NO-ESTIMATION,NO-ESTIMATION,CAPACITY-FACTOR-V1
379,NGA,Nigeria,Sapele,WRI1000028,450.0,5.9254,5.645,Gas,,,,,Ihovbor Generating Company,Nidel Power,https://web.archive.org/web/20131103223738/http:/www.nidelpower.com/main/sapele,GEODB,1088447,,,,,,,,,,,,,,1053.76,NO-ESTIMATION,NO-ESTIMATION,NO-ESTIMATION,NO-ESTIMATION,CAPACITY-FACTOR-V1
380,NGA,Nigeria,Shiroro,WRI1000035,600.0,9.9724,6.8353,Hydro,,,,,Government of Nigeria,Sarafinchin,http://www.sarafinchin.com/index.php/projects/africa/kainji-and-jebba-dams-niger-river-nigeria/,GEODB,1023945,,,,,,,,,,1721.79,2093.69,2151.78,2442.32,2631.64,HYDRO-V1,HYDRO-V1,HYDRO-V1,HYDRO-V1,HYDRO-V1
381,RWA,Rwanda,Gisenyi,WRI1061143,3.78,-1.727,29.256,Waste,,,,2010.0,,Global Power Systems,http://www.globalpowersystems.eu/en/project-detail/gisenyi-power-plant-gas-bio-methane/,KTH,,,,,,,,,,,,,,,,NO-ESTIMATION,NO-ESTIMATION,NO-ESTIMATION,NO-ESTIMATION,NO-ESTIMATION
382,RWA,Rwanda,Jabana 1,WRI1061145,7.8,-1.891,30.066,Oil,,,,2005.0,Rwanda Energy Group Limited (REG)  Government of Rwanda,REG,http://reg.rw/index.php/media-centre/download/2-uncategorised/232-power-plant-status-on-february-01-2015,KTH,1069575,,,,,,,,,,,,,,,NO-ESTIMATION,NO-ESTIMATION,NO-ESTIMATION,NO-ESTIMATION,NO-ESTIMATION
383,RWA,Rwanda,Jabana 2,WRI1061146,20.0,-1.882,30.074,Oil,,,,2009.0,Rwanda Energy Group Limited (REG)  Government of Rwanda,REG,http://reg.rw/index.php/media-centre/download/2-uncategorised/232-power-plant-status-on-february-01-2015,KTH,1069575,,,,,,,,,,,,,,,NO-ESTIMATION,NO-ESTIMATION,NO-ESTIMATION,NO-ESTIMATION,NO-ESTIMATION
384,RWA,Rwanda,KivuWatt,WRI1061167,26.0,-2.068,29.32,Gas,,,,2016.0,KivuWatt Limited (ContourGlobal),Power Africa,https://medium.com/power-africa/the-floating-gas-plant-that-powers-rwanda-1638362a8c76,KTH,,,,,,,,,,,,,,,,NO-ESTIMATION,NO-ESTIMATION,NO-ESTIMATION,NO-ESTIMATION,NO-ESTIMATION
385,RWA,Rwanda,Mukungwa,WRI1023156,12.0,-1.582,29.655,Hydro,,,,1982.0,Estab Pub Prod Trans Dist Elec,REG,http://www.reg.rw/,KTH,1085645,,,,,,,,,,42.54,41.05,33.01,41.54,41.42,HYDRO-V1,HYDRO-V1,HYDRO-V1,HYDRO-V1,HYDRO-V1
386,SLE,Sierra Leone,Bumbuna Dam,WRI1023165,50.0,9.0713,-11.7229,Hydro,,,,,,African Development Bank Group,http://powerafrica.opendataforafrica.org,Power Africa,1023434,,,,,,,,,,98.94,177.9,178.37,201.32,202.77,HYDRO-V1,HYDRO-V1,HYDRO-V1,HYDRO-V1,HYDRO-V1
387,RWA,Rwanda,Mukungwa II,WRI1061149,2.5,-1.582,29.655,Hydro,,,,2010.0,Rwanda Energy Group Limited (REG)  Government of Rwanda,REG,http://reg.rw/index.php/media-centre/download/2-uncategorised/232-power-plant-status-on-february-01-2015,KTH,1073969,,,,,,,,,,8.49,7.95,6.83,8.92,8.9,HYDRO-V1,HYDRO-V1,HYDRO-V1,HYDRO-V1,HYDRO-V1
388,RWA,Rwanda,Ntaruka,WRI1023153,11.5,-1.477,29.75,Hydro,,,,1959.0,Rwanda Energy Group Limited (REG)  Government of Rwanda,REG,http://www.reg.rw/images/pdf/Hydropower_Solar_Breakout_session.pdf,KTH,1046085,,,,,,,,,,40.77,39.34,31.63,39.81,39.7,HYDRO-V1,HYDRO-V1,HYDRO-V1,HYDRO-V1,HYDRO-V1
389,RWA,Rwanda,Nyabarongo I,WRI1061154,28.0,-1.989,29.633,Hydro,,,,2014.0,Rwanda Energy Group Limited (REG)  Government of Rwanda,Hydro World,http://www.hydroworld.com/articles/2015/03/rwanda-s-28-mw-nyabarongo-hydroelectric-facility-reduces-need-for-fossil-fuel.html,KTH,1073964,,,,,,,,,,111.77,113.87,96.78,116.62,116.24,HYDRO-V1,HYDRO-V1,HYDRO-V1,HYDRO-V1,HYDRO-V1
390,RWA,Rwanda,Rusizi I,WRI1061158,29.8,-2.509,28.875,Hydro,,,,1958.0,Rwanda Energy Group Limited (REG)  Government of Rwanda,REG,http://www.reg.rw,KTH,,,,,,,,,,,127.05,127.8,111.98,122.4,132.28,HYDRO-V1,HYDRO-V1,HYDRO-V1,HYDRO-V1,HYDRO-V1
391,RWA,Rwanda,Rusizi II,WRI1023155,43.8,-2.633,28.903,Hydro,,,,1989.0,Rwanda Energy Group Limited (REG)  Government of Rwanda,REG,http://www.reg.rw,KTH,,,,,,,,,,,187.06,188.17,164.92,176.28,190.82,HYDRO-V1,HYDRO-V1,HYDRO-V1,HYDRO-V1,HYDRO-V1
392,RWA,Rwanda,Rwamagana solar,WRI1061159,8.5,-2.026,30.377,Solar,,,,2015.0,Scatec Solar Company & GigaWatt Global Cooperatief,The Guardian,https://www.theguardian.com/environment/2015/nov/23/how-africas-fastest-solar-power-project-is-lighting-up-rwanda,KTH,,,,,,,,,,,,,,20.3,19.43,NO-ESTIMATION,NO-ESTIMATION,NO-ESTIMATION,SOLAR-V1,SOLAR-V1
393,SEN,Senegal,Bel-Air,WRI1023157,98.6,14.717,-17.478,Oil,,,,,,African Development Bank Group,http://powerafrica.opendataforafrica.org,Power Africa,1015198,,,,,,,,,,,,,,391.43,NO-ESTIMATION,NO-ESTIMATION,NO-ESTIMATION,NO-ESTIMATION,CAPACITY-FACTOR-V1
394,SEN,Senegal,Bokhol,WKS0067471,15.7,16.515,-15.465,Solar,,,,,,Wiki-Solar,https://www.wiki-solar.org,Wiki-Solar,,,,,,,,,,,35.23,34.36,33.24,29.77,32.02,SOLAR-V1-NO-AGE,SOLAR-V1-NO-AGE,SOLAR-V1-NO-AGE,SOLAR-V1-NO-AGE,SOLAR-V1-NO-AGE
395,SEN,Senegal,Boutoute,WRI1023162,19.0,12.5819,-16.2782,Oil,,,,,,African Development Bank Group,http://powerafrica.opendataforafrica.org,Power Africa,1037522,,,,,,,,,,,,,,75.42,NO-ESTIMATION,NO-ESTIMATION,NO-ESTIMATION,NO-ESTIMATION,CAPACITY-FACTOR-V1
396,SEN,Senegal,Cap Des Biches,WRI1023158,327.0,17.7197,-17.2996,Oil,,,,,,African Development Bank Group,http://powerafrica.opendataforafrica.org,Power Africa,1041573,,,,,,,,,,,,,,1298.18,NO-ESTIMATION,NO-ESTIMATION,NO-ESTIMATION,NO-ESTIMATION,CAPACITY-FACTOR-V1
397,SEN,Senegal,Kahone 1,WKS0072742,21.2,14.178,-16.027,Solar,,,,,,Wiki-Solar,https://www.wiki-solar.org,Wiki-Solar,,,,,,,,,,,48.4,49.37,44.52,40.86,44.61,SOLAR-V1-NO-AGE,SOLAR-V1-NO-AGE,SOLAR-V1-NO-AGE,SOLAR-V1-NO-AGE,SOLAR-V1-NO-AGE
398,SEN,Senegal,Kaolack,WRI1023159,15.36,14.15,-16.0667,Oil,,,,,,African Development Bank Group,http://powerafrica.opendataforafrica.org,Power Africa,,,,,,,,,,,,,,,60.97,NO-ESTIMATION,NO-ESTIMATION,NO-ESTIMATION,NO-ESTIMATION,CAPACITY-FACTOR-V1
399,SEN,Senegal,Mérina Dakhar,WKS0069752,34.4,15.155,-16.593,Solar,,,,,,Wiki-Solar,https://www.wiki-solar.org,Wiki-Solar,,,,,,,,,,,86.51,90.57,81.69,70.9,80.15,SOLAR-V1-NO-AGE,SOLAR-V1-NO-AGE,SOLAR-V1-NO-AGE,SOLAR-V1-NO-AGE,SOLAR-V1-NO-AGE
400,SEN,Senegal,Saint-Louis,WRI1023160,10.5,16.0333,-16.5,Oil,,,,,,African Development Bank Group,http://powerafrica.opendataforafrica.org,Power Africa,1015203,,,,,,,,,,,,,,41.68,NO-ESTIMATION,NO-ESTIMATION,NO-ESTIMATION,NO-ESTIMATION,CAPACITY-FACTOR-V1
401,SEN,Senegal,Sambangalou,WRI1023161,120.0,12.3664,-12.1901,Hydro,,,,,,African Development Bank Group,http://powerafrica.opendataforafrica.org,Power Africa,,,,,,,,,,,368.84,455.5,466.26,369.85,467.71,HYDRO-V1,HYDRO-V1,HYDRO-V1,HYDRO-V1,HYDRO-V1
402,SEN,Senegal,Ten Merina,WKS0067472,34.4,15.13,-16.676,Solar,,,,,,Wiki-Solar,https://www.wiki-solar.org,Wiki-Solar,,,,,,,,,,,88.43,90.42,80.47,77.38,79.56,SOLAR-V1-NO-AGE,SOLAR-V1-NO-AGE,SOLAR-V1-NO-AGE,SOLAR-V1-NO-AGE,SOLAR-V1-NO-AGE
403,SLE,Sierra Leone,Bonthe Works,WRI1023164,23.0,7.7675,-12.2931,Oil,,,,,Sierra Rutile Limited,Sierra Rutile,http://www.sierra-rutile.com/existing-operations.aspx,Power Africa,1028847,,,,,,,,,,,,,,,NO-ESTIMATION,NO-ESTIMATION,NO-ESTIMATION,NO-ESTIMATION,NO-ESTIMATION
404,SLE,Sierra Leone,Kingtom,WRI1023166,53.0,8.4929,-13.2474,Oil,,,,,,African Development Bank Group,http://powerafrica.opendataforafrica.org,Power Africa,1023442,,,,,,,,,,,,,,,NO-ESTIMATION,NO-ESTIMATION,NO-ESTIMATION,NO-ESTIMATION,NO-ESTIMATION
405,ZAF,South Africa,Acacia,WRI1000115,171.0,-33.8841,18.5336,Gas,,,,1976.0,Eskom,Eskom,http://www.eskom.co.za/Whatweredoing/ElectricityGeneration/PowerStations/Pages/Acacia_Power_Station.aspx,WRI,1016644,,,,,,,,,,,,,,0.0,NO-ESTIMATION,NO-ESTIMATION,NO-ESTIMATION,NO-ESTIMATION,CAPACITY-FACTOR-V1
406,ZAF,South Africa,Adams Solar PV Project,WRI1061276,82.5,-27.3737,23.0076,Solar,,,,,Aurora Power Solutions,Enel Green Power,https://www.enelgreenpower.com/media/press/d/2017/02/enel-brings-two-new-south-african-pv-plants-into-operation--,Industry About,,,,,,,,,,,198.14,205.65,227.36,203.42,227.24,SOLAR-V1-NO-AGE,SOLAR-V1-NO-AGE,SOLAR-V1-NO-AGE,SOLAR-V1-NO-AGE,SOLAR-V1-NO-AGE
407,ZAF,South Africa,Amakhala Emoyeni Wind Farm,WRI1026029,134.4,-32.875,25.9977,Wind,,,,2016.0,A joint venture (JV) of Exxaro Resources and Tata Power  Cennergi is the owner and developer of the wind farm.,Power Technology,http://www.power-technology.com/projects/amakhala-emoyeni-wind-farm-bedford/,WRI,1091928,,,,,,,,,,,,,,470.55,NO-ESTIMATION,NO-ESTIMATION,NO-ESTIMATION,NO-ESTIMATION,WIND-V1
408,ZAF,South Africa,Ankerlig,WRI1000116,1327.0,-33.592,18.4607,Oil,,,,2007.0,Eskom,Eskom,http://www.eskom.co.za/Whatweredoing/ElectricityGeneration/PowerStations/Pages/Ankerlig.aspx,WRI,1063471,,,,,,,,,,,,,,63.91,NO-ESTIMATION,NO-ESTIMATION,NO-ESTIMATION,NO-ESTIMATION,CAPACITY-FACTOR-V1
409,ZAF,South Africa,Aries Solar Power Plant,WRI1026033,10.65,-29.497,20.7852,Solar,,,,2014.0,Juwi Renewable Energies (Pty) Ltd,BioTherm Energy,http://www.biothermenergy.com/blog/aries-solar-pv,Industry About,1094689,,,,,,,,,,,,25.92,21.89,25.07,NO-ESTIMATION,NO-ESTIMATION,SOLAR-V1,SOLAR-V1,SOLAR-V1
410,ZAF,South Africa,Arnot power station,WRI1000117,2352.0,-25.9444,29.7917,Coal,,,,1973.0,Eskom,GCPT,https://endcoal.org/global-coal-plant-tracker/,WRI,1016645,,,,,,,,,,,,,,13576.86,NO-ESTIMATION,NO-ESTIMATION,NO-ESTIMATION,NO-ESTIMATION,CAPACITY-FACTOR-V1
411,ZAF,South Africa,Aurora Solar Power Plant,WRI1026034,10.3,-32.642,18.4974,Solar,,,,2014.0,SolaireDirect Southern Africa (Pty) Ltd,Solairedirect,http://www.nersa.org.za/Admin/Document/Editor/file/Consultations/Electricity/Presentations/Aurora%20-%20Rietvlei%20Solar%20Power%20(PTY)%20LTD.pdf,Industry About,,,,,,,,,,,,,20.72,19.33,20.32,NO-ESTIMATION,NO-ESTIMATION,SOLAR-V1,SOLAR-V1,SOLAR-V1
412,ZAF,South Africa,Bethlehem Hydro,WRI1026016,7.0,-28.217,28.3631,Hydro,,,,2009.0,Bethlehem Hydro Proprietary Limited,NuPlanet Clean Energy,http://www.nuplanet.co.za/docs/Bethlehem%20Hydro%20Brochure%2011.pdf,WRI,,,,,,,,,,,13.22,12.63,12.75,13.55,13.51,HYDRO-V1,HYDRO-V1,HYDRO-V1,HYDRO-V1,HYDRO-V1
413,ZAF,South Africa,Bisasar Road Landfill,WRI1026015,6.5,-29.813,30.9821,Waste,,,,2008.0,Ethekwini Municipality,Ethekwini Municipality,http://www.cityenergy.org.za/uploads/resource_340.pdf,WRI,1066856,,,,,,,,,,,,,,0.0,NO-ESTIMATION,NO-ESTIMATION,NO-ESTIMATION,NO-ESTIMATION,CAPACITY-FACTOR-V1
414,ZAF,South Africa,Bokpoort Solar Power Plant,WRI1026035,50.0,-28.727,21.9951,Solar,,,,2016.0,ACWA Power Solafrica Bokpoort CSP Power Plant (Pty) Ltd,Acciona,http://www.acciona-energia.com/pressroom/news/2016/september/bokpoort-csp-plant-wins-south-african-national-energy-association-prize/,Industry About,,,,,,,,,,,,,,,137.06,NO-ESTIMATION,NO-ESTIMATION,NO-ESTIMATION,NO-ESTIMATION,SOLAR-V1
415,ZAF,South Africa,Boshoff Solar Power Plant,WRI1026036,60.0,-28.466,25.1947,Solar,,,,2014.0,Boshoff Solar Power Plant,Industry About,http://www.industryabout.com/country-territories-3/1401-south-africa/solar-energy/26442-boshoff-solar-power-plant,Industry About,1093877,,,,,,,,,,,,159.46,139.71,162.2,NO-ESTIMATION,NO-ESTIMATION,SOLAR-V1,SOLAR-V1,SOLAR-V1
416,ZAF,South Africa,Camden power station,WRI1000118,1600.0,-26.6201,30.0911,Coal,,,,1968.0,Eskom,GCPT,https://endcoal.org/global-coal-plant-tracker/,WRI,1016646,,,,,,,,,,,,,,9235.96,NO-ESTIMATION,NO-ESTIMATION,NO-ESTIMATION,NO-ESTIMATION,CAPACITY-FACTOR-V1
417,ZAF,South Africa,Chaba Wind Farm,WRI1061301,21.0,-32.5912,27.9631,Wind,,,,2015.0,InnoWind (Pty) Ltd Subsidiary of EDF Energies Nouvelles (EDF EN) Group,InnoWind,http://www.innowind.com/?page_id=55,WRI,1098684,,,,,,,,,,,,,71.43,76.06,NO-ESTIMATION,NO-ESTIMATION,NO-ESTIMATION,WIND-V1,WIND-V1
418,ZAF,South Africa,Coega IDZ Windfarm,WRI1026027,73.8,-33.676,25.6028,Wind,,,,2010.0,Electrawinds Africa and Indian Ocean Islands (Pty),CDM,https://cdm.unfccc.int/filestorage/4/2/UB1DG6JSNM5RP749A8EYHFCX0LTV2Z.pdf/8954%20PDD%2022%20Dec%2012.pdf?t=Ylp8b2pkOG0xfDDwgY0_wDMQWuuX_NwESiDj,WRI,,,,,,,,,,,190.47,187.08,190.3,185.22,169.64,WIND-V1,WIND-V1,WIND-V1,WIND-V1,WIND-V1
419,ZAF,South Africa,Cookhouse,WRI1026026,138.6,-32.742,25.9242,Wind,,,,2014.0,African Clean Energy Developments (Pty) Limited,African Clean Energy Developments,http://www.nersa.org.za/Admin/Document/Editor/file/Consultations/Electricity/Presentations/Cookhouse%20Wind%20Farm%20%28ACED%20Renewables%20Cookhouse%29%20%28Pty%29%20Ltd.pdf,WRI,,,,,,,,,,,,,398.49,434.64,390.02,NO-ESTIMATION,NO-ESTIMATION,WIND-V1,WIND-V1,WIND-V1
420,ZAF,South Africa,Darling Wind Farm,WRI1061293,5.2,-33.3173,18.2586,Wind,,,,2008.0,Darling Wind power,Darling Wind Farm,http://www.darlingwindfarm.com/,WRI,1052137,,,,,,,,,,12.94,11.6,10.65,11.74,11.7,WIND-V1,WIND-V1,WIND-V1,WIND-V1,WIND-V1
421,ZAF,South Africa,Dassieklip,WRI1026021,27.0,-34.227,19.3727,Wind,,,,2014.0,BioTherm Energy,BioTherm Energy,http://www.biothermenergy.com/content/dassiesklip-project,WRI,1094688,,,,,,,,,,,,84.16,86.14,79.03,NO-ESTIMATION,NO-ESTIMATION,WIND-V1,WIND-V1,WIND-V1
422,ZAF,South Africa,De Aar - Mainstream Solar Power Plant,WRI1026037,50.0,-30.617,24.0347,Solar,,,,2014.0,Mainstream Renewable Energy,De Aar Solar,http://deaarsolar.co.za/about-de-aar-solar-power/project-description/,Industry About,,,,,,,,,,,,,134.4,117.66,135.13,NO-ESTIMATION,NO-ESTIMATION,SOLAR-V1,SOLAR-V1,SOLAR-V1
423,ZAF,South Africa,De Aar - Mulilo Solar Power Plant,WRI1026038,9.7,-30.628,24.0054,Solar,,,,2014.0,Mulilo Renewable Energy Solar PV De Aar,Mulilo,http://mulilo.com/our-projects/,Industry About,1101841,,,,,,,,,,,,21.77,20.36,21.99,NO-ESTIMATION,NO-ESTIMATION,SOLAR-V1,SOLAR-V1,SOLAR-V1
424,ZAF,South Africa,De Aar 3 Solar Power Plant,WRI1026039,75.0,-30.596,24.1026,Solar,,,,2016.0,Solar Capital De Aar 3,South Africa Renewable Energy Organization,http://energy.org.za/knowledge-tools/project-database/solar-capital-de-aar-3,Industry About,,,,,,,,,,,,,,,192.92,NO-ESTIMATION,NO-ESTIMATION,NO-ESTIMATION,NO-ESTIMATION,SOLAR-V1
425,ZAF,South Africa,De Aar Solar Power,WRI1061288,48.0,-30.6198,24.0338,Solar,,,,,Globeleq,Globeleq,https://www.globeleq.com/power-plants/de-aar/,Industry About,,,,,,,,,,,109.91,116.92,131.29,118.3,129.6,SOLAR-V1-NO-AGE,SOLAR-V1-NO-AGE,SOLAR-V1-NO-AGE,SOLAR-V1-NO-AGE,SOLAR-V1-NO-AGE
426,ZAF,South Africa,Dorper Wind Farm,WRI1061295,100.0,-31.4802,26.4407,Wind,,,,2014.0,Dorper Wind Development,Dorper Wind Farm,http://dorperwindfarm.co.za/,WRI,1089582,,,,,,,,,,,,316.63,332.14,315.54,NO-ESTIMATION,NO-ESTIMATION,WIND-V1,WIND-V1,WIND-V1
427,ZAF,South Africa,Drakensberg,WRI1000120,1000.0,-28.5651,29.0842,Hydro,,,,1981.0,Eskom,Eskom,http://www.eskom.co.za/OurCompany/PhotoGallery/Pages/Eskom_Power_Stations.aspx,WRI,1016650,,,,,,,,,,2667.78,2570.24,1630.79,2622.54,1626.8,HYDRO-V1,HYDRO-V1,HYDRO-V1,HYDRO-V1,HYDRO-V1
428,ZAF,South Africa,Dreunberg Solar Power Plant,WRI1026040,75.0,-30.838,26.2259,Solar,,,,2014.0,Linde Solar Power Plant,Scatec Solar,http://www.scatecsolar.com/Portfolio/South-Africa/Dreunberg-South-Africa-75-MW,Industry About,1098143,,,,,,,,,,,,175.71,154.33,182.12,NO-ESTIMATION,NO-ESTIMATION,SOLAR-V1,SOLAR-V1,SOLAR-V1
429,ZAF,South Africa,Droogfontein Solar Power Plant,WRI1026041,50.0,-28.612,24.7521,Solar,,,,2014.0,Mainstream Renewable Energy,Droogfontein,http://droogfonteinsolar.co.za/,WRI,1092089,,,,,,,,,,,,135.47,114.42,136.5,NO-ESTIMATION,NO-ESTIMATION,SOLAR-V1,SOLAR-V1,SOLAR-V1
430,ZAF,South Africa,Dundee Biogas,WRI1026020,2.22,-28.119,30.3584,Waste,,,,2016.0,Dundee Biogas Power,CDM,https://cdm.unfccc.int/filestorage/7/u/KG1M94TCPARQIYH3ZWD6J2LXOF8E0S.pdf/8047-PDD-6%20Nov%2012.pdf?t=YlJ8b2pkN2E0fDBhziM8O2VZh573GujB0TQQ,WRI,,,,,,,,,,,,,,,0.0,NO-ESTIMATION,NO-ESTIMATION,NO-ESTIMATION,NO-ESTIMATION,CAPACITY-FACTOR-V1
431,ZAF,South Africa,Duvha power station,WRI1000119,3600.0,-25.9595,29.3409,Coal,,,,1982.0,Eskom,GCPT,https://endcoal.org/global-coal-plant-tracker/,WRI,1016651,,,,,,,,,,,,,,20780.91,NO-ESTIMATION,NO-ESTIMATION,NO-ESTIMATION,NO-ESTIMATION,CAPACITY-FACTOR-V1
432,ZAF,South Africa,Ferro Waste Heat Plant,WRI1026031,2.2,-25.725,27.6115,Waste,,,,,International Ferro Metals SA,CDM,https://cdm.unfccc.int/filestorage/x/f/K7G8Q0O29ETDPLRIYMJWUH31AXZN6S.pdf/130320_PDD_v16_vvs.pdf?t=Q2t8b2pkOWY5fDBfprezsoFIxaE2NOr8UhEG,WRI,,,,,,,,,,,,,,,0.0,NO-ESTIMATION,NO-ESTIMATION,NO-ESTIMATION,NO-ESTIMATION,CAPACITY-FACTOR-V1
433,ZAF,South Africa,Gariep,WRI1000121,360.0,-30.624,25.504,Hydro,,,,1971.0,Eskom,Eskom,http://www.eskom.co.za/OurCompany/PhotoGallery/Pages/Eskom_Power_Stations.aspx,WRI,1016653,,,,,,,,,,902.02,1187.36,732.01,829.72,830.45,HYDRO-V1,HYDRO-V1,HYDRO-V1,HYDRO-V1,HYDRO-V1
434,ZAF,South Africa,Gouda Wind Farm,WRI1061299,138.0,-33.2665,19.0225,Wind,,,,2015.0,ACCIONA Energía (54.9%); Royal bafokeng Holdings (25.1%); Soul City (10%); Gouda Wind Energy Community Trust (10%),Acciona,http://www.acciona-energia.com/areas-of-activity/wind-power/major-projects/gouda-wind-farm/,WRI,1109706,,,,,,,,,,,,,395.12,411.69,NO-ESTIMATION,NO-ESTIMATION,NO-ESTIMATION,WIND-V1,WIND-V1
435,ZAF,South Africa,Gourikwa,WRI1000122,740.0,-34.1653,21.9608,Oil,,,,2007.0,Eskom,Eskom,http://www.eskom.co.za/OurCompany/PhotoGallery/Pages/Eskom_Power_Stations.aspx,WRI,1063472,,,,,,,,,,,,,,35.63,NO-ESTIMATION,NO-ESTIMATION,NO-ESTIMATION,NO-ESTIMATION,CAPACITY-FACTOR-V1
436,ZAF,South Africa,Grahamstown,WRI1026028,3.5,-33.315,26.4908,Biomass,,,,2013.0,Nollen Group,CDM,https://cdm.unfccc.int/filestorage/i/s/C4OHDSABT93VGJLM1KEZ2NWF8RQIX0.pdf/Final%20PDD.pdf?t=RGt8b2pkOHJlfDCYswgKkKG5XKo4tA27UFPb,WRI,,,,,,,,,,,,,,,,NO-ESTIMATION,NO-ESTIMATION,NO-ESTIMATION,NO-ESTIMATION,NO-ESTIMATION
437,ZAF,South Africa,Grassridge Wind Farm,WRI1061298,61.5,-33.6763,25.6029,Wind,,,,2015.0,InnoWind (Pty) Ltd Subsidiary of EDF Energies Nouvelles (EDF EN) Group,InnoWind,http://www.innowind.com/?page_id=53,WRI,1097981,,,,,,,,,,,,,187.58,192.8,NO-ESTIMATION,NO-ESTIMATION,NO-ESTIMATION,WIND-V1,WIND-V1
438,ZAF,South Africa,Greefspan Solar Power Plant,WRI1026042,10.0,-29.391,23.3117,Solar,,,,2012.0,AE-AMD Independent Power Producer 1 (Pty) Ltd,AR AMD Renewable Energy,http://ae-amd.co.za/portfolio/,WRI,1094985,,,,,,,,,,21.18,20.8,21.95,20.43,19.36,SOLAR-V1,SOLAR-V1,SOLAR-V1,SOLAR-V1,SOLAR-V1
439,ZAF,South Africa,Grootvlei power station,WRI1000123,1190.0,-26.7695,28.4995,Coal,,,,1972.0,Eskom,GCPT,https://endcoal.org/global-coal-plant-tracker/,WRI,1016654,,,,,,,,,,,,,,6869.24,NO-ESTIMATION,NO-ESTIMATION,NO-ESTIMATION,NO-ESTIMATION,CAPACITY-FACTOR-V1
